Date	Plot	Section	SnowCoverFraction	Field_remarks	General_remarks
2005-08-12	Pap2Sal5	B	0	No remarks	No remarks
2005-08-12	Pap2Sal5	C	0	No remarks	No remarks
2005-08-12	Pap2Sal5	D	0	No remarks	No remarks
2005-08-12	Dry6Pap4	A	0	No remarks	No remarks
2005-08-12	Dry6Pap4	B	0	No remarks	No remarks
2005-08-12	Dry6Pap4	C	0	No remarks	No remarks
2005-08-12	Dry6Pap4	D	0	No remarks	No remarks
2005-08-12	Art1	A	0	No remarks	No remarks
2005-08-12	Art2	A	0	No remarks	No remarks
2005-08-12	Art3	A	0	No remarks	No remarks
2005-08-12	Art4	A	0	No remarks	No remarks
2005-08-12	Art5	A	0	No remarks	No remarks
2005-08-12	Art4	B	0	No remarks	No remarks
2005-08-12	Art5	B	0	No remarks	No remarks
2005-08-12	Art7	B	0	No remarks	No remarks
2005-08-12	Art1	C	-9999	No remarks	No remarks
2005-08-12	Art7	C	0	No remarks	No remarks
2005-08-12	Art1	D	-9999	No remarks	No remarks
2005-08-12	Art2	D	0	No remarks	No remarks
2005-08-12	Art3	D	0	No remarks	No remarks
2005-08-12	Art2	E	0	No remarks	No remarks
2005-08-12	Art3	E	0	No remarks	No remarks
2005-08-12	Art4	E	0	No remarks	No remarks
2005-08-12	Art5	E	0	No remarks	No remarks
2005-08-12	Art7	E	0	No remarks	No remarks
2005-08-12	Art5	F	0	No remarks	No remarks
2005-08-12	Art7	F	0	No remarks	No remarks
2005-08-12	Art1	G	-9999	No remarks	No remarks
2005-08-12	Art2	G	0	No remarks	No remarks
2005-08-12	Art1	H	-9999	No remarks	No remarks
2005-08-12	Art2	H	0	No remarks	No remarks
2005-08-12	Art3	H	0	No remarks	No remarks
2005-08-12	Art4	H	0	No remarks	No remarks
2005-08-12	Eri1	A	0	No remarks	No remarks
2005-08-12	Eri2	B	0	No remarks	No remarks
2005-08-12	Eri2	C	0	No remarks	No remarks
2005-08-12	Eri2	D	0	No remarks	No remarks
2005-08-12	Eri3	A	0	No remarks	No remarks
2005-08-12	Eri3	B	0	No remarks	No remarks
2005-08-12	Eri4	C	0	The plot has been grazed and trambled by muskoxen.	No remarks
2005-08-12	Eri4	D	0	The plot has been grazed and trambled by muskoxen.	No remarks
2005-08-12	Sal1	A	0	No remarks	No remarks
2005-08-12	Sal1	B	0	No remarks	No remarks
2005-08-12	Sal2	C	0	No remarks	No remarks
2005-08-12	Sal2	D	0	No remarks	No remarks
2005-08-12	Sal3	A	0	No remarks	No remarks
2005-08-12	Sal3	B	0	No remarks	No remarks
2005-08-12	Sal4	C	0	No remarks	No remarks
2005-08-12	Sal4	D	0	No remarks	No remarks
2005-08-12	Pap2Sal5	A	0	No remarks	No remarks
2005-08-12	Pap2Sal5	B	0	No remarks	No remarks
2005-08-12	Pap2Sal5	C	0	No remarks	No remarks
2005-08-12	Sal6	D	0	No remarks	No remarks
2005-08-12	Sal7	A	0	No remarks	No remarks
2005-08-12	Sal7	B	0	No remarks	No remarks
2005-08-12	Sal7	C	0	No remarks	No remarks
2005-08-12	Sax1Sil1	D	0	No remarks	No remarks
2005-08-12	Sax2Sil2	A	0	No remarks	No remarks
2005-08-12	Sax2Sil2	B	0	No remarks	No remarks
2005-08-12	Sax2Sil2	C	0	No remarks	No remarks
2005-08-12	Sax3Sil3	D	0	No remarks	No remarks
2005-08-12	Pap1	A	0	No remarks	No remarks
2005-08-12	Pap1	B	0	No remarks	No remarks
2005-08-12	Pap1	C	0	No remarks	No remarks
2005-08-12	Pap1	D	0	No remarks	No remarks
2005-08-12	Pap3	A	0	No remarks	No remarks
2005-08-12	Pap3	B	0	No remarks	No remarks
2005-08-12	Pap3	C	0	No remarks	No remarks
2005-08-12	Pap3	D	0	No remarks	No remarks
2005-08-12	Sil4	A	0	No remarks	No remarks
2005-08-12	Sil4	B	0	No remarks	No remarks
2005-08-12	Sil4	C	0	No remarks	No remarks
2005-08-12	Sil4	D	0	No remarks	No remarks
2005-08-12	Art7	A	0	No remarks	No remarks
2005-08-12	Art1	B	-9999	No remarks	No remarks
2005-08-12	Art2	B	0	No remarks	No remarks
2005-08-12	Art3	B	0	No remarks	No remarks
2005-08-12	Art2	C	0	No remarks	No remarks
2005-08-12	Art3	C	0	No remarks	No remarks
2005-08-12	Art4	C	0	No remarks	No remarks
2005-08-12	Art5	C	0	No remarks	No remarks
2005-08-12	Art4	D	0	No remarks	No remarks
2005-08-12	Art5	D	0	No remarks	No remarks
2005-08-12	Art7	D	0	No remarks	No remarks
2005-08-12	Art1	E	-9999	No remarks	No remarks
2005-08-12	Art1	F	-9999	No remarks	No remarks
2005-08-12	Art2	F	0	No remarks	No remarks
2005-08-12	Art3	F	0	No remarks	No remarks
2005-08-12	Art4	F	0	No remarks	No remarks
2005-08-12	Art3	G	0	No remarks	No remarks
2005-08-12	Art4	G	0	No remarks	No remarks
2005-08-12	Art5	G	0	No remarks	No remarks
2005-08-12	Art7	G	0	No remarks	No remarks
2005-08-12	Art5	H	0	No remarks	No remarks
2005-08-12	Art7	H	0	No remarks	No remarks
2005-08-19	Eri1	C	0	No remarks	No remarks
2005-08-19	Eri1	D	0	No remarks	No remarks
2005-08-19	Eri2	A	0	No remarks	No remarks
2005-08-19	Eri2	B	0	No remarks	No remarks
2005-08-19	Eri2	C	0	No remarks	No remarks
2005-08-19	Eri3	D	0	No remarks	No remarks
2005-08-19	Eri4	A	0	No remarks	No remarks
2005-08-19	Eri4	B	0	No remarks	No remarks
2005-08-19	Eri4	C	0	No remarks	No remarks
2005-08-19	Sal1	D	0	No remarks	No remarks
2005-08-19	Sal2	A	0	No remarks	No remarks
2005-08-19	Sal2	B	0	No remarks	No remarks
2005-08-19	Sal2	C	0	No remarks	No remarks
2005-08-19	Sal4	A	0	No remarks	No remarks
2005-08-19	Sal4	B	0	No remarks	No remarks
2005-08-19	Sal4	C	0	No remarks	No remarks
2005-08-19	Sal4	D	0	No remarks	No remarks
2005-08-19	Sal6	A	0	No remarks	No remarks
2005-08-19	Sal6	B	0	No remarks	No remarks
2005-08-19	Sal6	C	0	No remarks	No remarks
2005-08-19	Sal6	D	0	No remarks	No remarks
2005-08-19	Sax1Sil1	A	0	No remarks	No remarks
2005-08-19	Sax1Sil1	B	0	No remarks	No remarks
2005-08-19	Sax1Sil1	C	0	No remarks	No remarks
2005-08-19	Sax1Sil1	D	0	No remarks	No remarks
2005-08-19	Sax3Sil3	B	0	No remarks	No remarks
2005-08-19	Sax3Sil3	C	0	No remarks	No remarks
2005-08-19	Sax3Sil3	D	0	No remarks	No remarks
2005-08-19	Pap1	A	0	No remarks	No remarks
2005-08-19	Pap2Sal5	B	0	No remarks	No remarks
2005-08-19	Pap2Sal5	C	0	No remarks	No remarks
2005-08-19	Pap2Sal5	D	0	No remarks	No remarks
2005-08-19	Pap3	A	0	No remarks	No remarks
2005-08-19	Dry6Pap4	B	0	No remarks	No remarks
2005-08-19	Dry6Pap4	C	0	No remarks	No remarks
2005-08-19	Dry6Pap4	D	0	No remarks	No remarks
2005-08-19	Sil4	A	0	No remarks	No remarks
2005-08-19	Sil4	B	0	No remarks	No remarks
2005-08-19	Art3	A	0	No remarks	No remarks
2005-08-19	Art4	A	0	No remarks	No remarks
2005-08-19	Art5	A	0	No remarks	No remarks
2005-08-19	Art7	A	0	No remarks	No remarks
2005-08-19	Art5	B	0	No remarks	No remarks
2005-08-19	Art7	B	0	No remarks	No remarks
2005-08-19	Art1	C	-9999	No remarks	No remarks
2005-08-19	Art2	C	0	No remarks	No remarks
2005-08-19	Art1	D	-9999	No remarks	No remarks
2005-08-19	Art2	D	0	No remarks	No remarks
2005-08-19	Art3	D	0	No remarks	No remarks
2005-08-19	Art4	D	0	No remarks	No remarks
2005-08-19	Art5	D	0	No remarks	No remarks
2005-08-19	Art4	E	0	No remarks	No remarks
2005-08-19	Art5	E	0	No remarks	No remarks
2005-08-19	Art7	E	0	No remarks	No remarks
2005-08-19	Art1	F	-9999	No remarks	No remarks
2005-08-19	Art7	F	0	No remarks	No remarks
2005-08-19	Art1	G	-9999	No remarks	No remarks
2005-08-19	Art2	G	0	No remarks	No remarks
2005-08-19	Art3	G	0	No remarks	No remarks
2005-08-19	Art2	H	0	No remarks	No remarks
2005-08-19	Art3	H	0	No remarks	No remarks
2005-08-19	Art4	H	0	No remarks	No remarks
2005-08-19	Art5	H	0	No remarks	No remarks
2005-08-19	Art7	H	0	No remarks	No remarks
2005-08-19	Eri1	A	0	No remarks	No remarks
2005-08-19	Eri1	B	0	No remarks	No remarks
2005-08-19	Eri2	D	0	No remarks	No remarks
2005-08-19	Eri3	A	0	No remarks	No remarks
2005-08-19	Eri3	B	0	No remarks	No remarks
2005-08-19	Eri3	C	0	No remarks	No remarks
2005-08-19	Eri4	D	0	No remarks	No remarks
2005-08-19	Sal1	A	0	No remarks	No remarks
2005-08-19	Sal1	B	0	No remarks	No remarks
2005-08-19	Sal1	C	0	No remarks	No remarks
2005-08-19	Sal2	D	0	No remarks	No remarks
2005-08-19	Sal3	A	0	No remarks	No remarks
2005-08-19	Sal3	B	0	No remarks	No remarks
2005-08-19	Sal3	C	0	No remarks	No remarks
2005-08-19	Sal3	D	0	No remarks	No remarks
2005-08-19	Pap2Sal5	A	0	No remarks	No remarks
2005-08-19	Pap2Sal5	B	0	No remarks	No remarks
2005-08-19	Pap2Sal5	C	0	No remarks	No remarks
2005-08-19	Pap2Sal5	D	0	No remarks	No remarks
2005-08-19	Sal7	A	0	No remarks	No remarks
2005-08-19	Sal7	B	0	No remarks	No remarks
2005-08-19	Sal7	C	0	No remarks	No remarks
2005-08-19	Sal7	D	0	No remarks	No remarks
2005-08-19	Sax2Sil2	A	0	No remarks	No remarks
2005-08-19	Sax2Sil2	B	0	No remarks	No remarks
2005-08-19	Sax2Sil2	C	0	No remarks	No remarks
2005-08-19	Sax2Sil2	D	0	No remarks	No remarks
2005-08-19	Sax3Sil3	A	0	No remarks	No remarks
2005-08-19	Pap1	B	0	No remarks	No remarks
2005-08-19	Pap1	C	0	No remarks	No remarks
2005-08-19	Pap1	D	0	No remarks	No remarks
2005-08-19	Pap2Sal5	A	0	No remarks	No remarks
2005-08-19	Pap3	B	0	No remarks	No remarks
2005-08-19	Pap3	C	0	No remarks	No remarks
2005-08-19	Pap3	D	0	No remarks	No remarks
2005-08-19	Dry6Pap4	A	0	No remarks	No remarks
2005-08-19	Sil4	C	0	No remarks	No remarks
2005-08-19	Sil4	D	0	No remarks	No remarks
2005-08-19	Art1	A	0	No remarks	No remarks
2005-08-19	Art2	A	0	No remarks	No remarks
2005-08-19	Art1	B	-9999	No remarks	No remarks
2005-08-19	Art2	B	0	No remarks	No remarks
2005-08-19	Art3	B	0	No remarks	No remarks
2005-08-19	Art4	B	0	No remarks	No remarks
2005-08-19	Art3	C	0	No remarks	No remarks
2005-08-19	Art4	C	0	No remarks	No remarks
2005-08-19	Art5	C	0	No remarks	No remarks
2005-08-19	Art7	C	0	No remarks	No remarks
2005-08-19	Art7	D	0	No remarks	No remarks
2005-08-19	Art1	E	-9999	No remarks	No remarks
2005-08-19	Art2	E	0	No remarks	No remarks
2005-08-19	Art3	E	0	No remarks	No remarks
2005-08-19	Art2	F	0	No remarks	No remarks
2005-08-19	Art3	F	0	No remarks	No remarks
2005-08-19	Art4	F	0	No remarks	No remarks
2005-08-19	Art5	F	0	No remarks	No remarks
2005-08-19	Art4	G	0	No remarks	No remarks
2005-08-19	Art5	G	0	No remarks	No remarks
2005-08-19	Art7	G	0	No remarks	No remarks
2005-08-19	Art1	H	-9999	No remarks	No remarks
2005-08-26	Eri2	A	0	No remarks	No remarks
2005-08-26	Eri2	B	0	No remarks	No remarks
2005-08-26	Eri2	C	0	No remarks	No remarks
2005-08-26	Eri2	D	0	No remarks	No remarks
2005-08-26	Eri4	A	0	No remarks	No remarks
2005-08-26	Eri4	B	0	No remarks	No remarks
2005-08-26	Eri4	C	0	No remarks	No remarks
2005-08-26	Eri4	D	0	No remarks	No remarks
2005-08-26	Sal2	B	0	No remarks	No remarks
2005-08-26	Sal2	C	0	No remarks	No remarks
2005-08-26	Sal2	D	0	No remarks	No remarks
2005-08-26	Sal3	A	0	No remarks	No remarks
2005-08-26	Sal4	B	0	No remarks	No remarks
2005-08-26	Sal4	C	0	No remarks	No remarks
2005-08-26	Sal4	D	0	No remarks	No remarks
2005-08-26	Pap2Sal5	A	0	No remarks	No remarks
2005-08-26	Sal6	B	0	No remarks	No remarks
2005-08-26	Sal6	C	0	No remarks	No remarks
2005-08-26	Sal6	D	0	No remarks	No remarks
2005-08-26	Sal7	A	0	No remarks	No remarks
2005-08-26	Sax1Sil1	C	0	No remarks	No remarks
2005-08-26	Sax1Sil1	D	0	No remarks	No remarks
2005-08-26	Sax2Sil2	A	0	No remarks	No remarks
2005-08-26	Sax2Sil2	B	0	No remarks	No remarks
2005-08-26	Sax3Sil3	C	0	No remarks	No remarks
2005-08-26	Sax3Sil3	D	0	No remarks	No remarks
2005-08-26	Pap1	A	0	No remarks	No remarks
2005-08-26	Pap1	B	0	No remarks	No remarks
2005-08-26	Pap2Sal5	C	0	No remarks	No remarks
2005-08-26	Pap2Sal5	D	0	No remarks	No remarks
2005-08-26	Pap3	A	0	No remarks	No remarks
2005-08-26	Pap3	B	0	No remarks	No remarks
2005-08-26	Pap3	C	0	No remarks	No remarks
2005-08-26	Dry6Pap4	D	0	No remarks	No remarks
2005-08-26	Sil4	A	0	No remarks	No remarks
2005-08-26	Sil4	B	0	No remarks	No remarks
2005-08-26	Sil4	C	0	No remarks	No remarks
2005-08-26	Art4	A	0	No remarks	No remarks
2005-08-26	Art5	A	0	No remarks	No remarks
2005-08-26	Art7	A	0	No remarks	No remarks
2005-08-26	Art1	B	-9999	No remarks	No remarks
2005-08-26	Art7	B	0	No remarks	No remarks
2005-08-26	Art1	C	-9999	No remarks	No remarks
2005-08-26	Art2	C	0	C+E pooled and divided by two	No remarks
2005-08-26	Art3	C	0	No remarks	No remarks
2005-08-26	Art4	C	0	No remarks	No remarks
2005-08-26	Art3	D	0	No remarks	No remarks
2005-08-26	Art4	D	0	No remarks	No remarks
2005-08-26	Art5	D	0	No remarks	No remarks
2005-08-26	Art7	D	0	No remarks	No remarks
2005-08-26	Art5	E	0	No remarks	No remarks
2005-08-26	Art7	E	0	No remarks	No remarks
2005-08-26	Art1	F	-9999	No remarks	No remarks
2005-08-26	Art2	F	0	C+E pooled and divided by two	No remarks
2005-08-26	Art1	G	-9999	No remarks	No remarks
2005-08-26	Art2	G	0	C+E pooled and divided by two	No remarks
2005-08-26	Art3	G	0	No remarks	No remarks
2005-08-26	Art4	G	0	No remarks	No remarks
2005-08-26	Art5	G	0	No remarks	No remarks
2005-08-26	Art4	H	0	No remarks	No remarks
2005-08-26	Art5	H	0	No remarks	No remarks
2005-08-26	Art7	H	0	No remarks	No remarks
2005-08-26	Eri1	A	0	The sun behind clouds.	No remarks
2005-08-26	Eri1	B	0	The sun behind clouds.	No remarks
2005-08-26	Eri1	C	0	Measured in the sun.	No remarks
2005-08-26	Eri1	D	0	Measured in the sun.	No remarks
2005-08-26	Eri3	A	0	No remarks	No remarks
2005-08-26	Eri3	B	0	No remarks	No remarks
2005-08-26	Eri3	C	0	No remarks	No remarks
2005-08-26	Eri3	D	0	No remarks	No remarks
2005-08-26	Sal1	A	0	No remarks	No remarks
2005-08-26	Sal1	B	0	No remarks	No remarks
2005-08-26	Sal1	C	0	No remarks	No remarks
2005-08-26	Sal1	D	0	No remarks	No remarks
2005-08-26	Sal2	A	0	No remarks	No remarks
2005-08-26	Sal3	B	0	No remarks	No remarks
2005-08-26	Sal3	C	0	No remarks	No remarks
2005-08-26	Sal3	D	0	No remarks	No remarks
2005-08-26	Sal4	A	0	No remarks	No remarks
2005-08-26	Pap2Sal5	B	0	No remarks	No remarks
2005-08-26	Pap2Sal5	C	0	No remarks	No remarks
2005-08-26	Pap2Sal5	D	0	No remarks	No remarks
2005-08-26	Sal6	A	0	No remarks	No remarks
2005-08-26	Sal7	B	0	No remarks	No remarks
2005-08-26	Sal7	C	0	No remarks	No remarks
2005-08-26	Sal7	D	0	No remarks	No remarks
2005-08-26	Sax1Sil1	A	0	No remarks	No remarks
2005-08-26	Sax1Sil1	B	0	No remarks	No remarks
2005-08-26	Sax2Sil2	C	0	No remarks	No remarks
2005-08-26	Sax2Sil2	D	0	No remarks	No remarks
2005-08-26	Sax3Sil3	A	0	No remarks	No remarks
2005-08-26	Sax3Sil3	B	0	No remarks	No remarks
2005-08-26	Pap1	C	0	No remarks	No remarks
2005-08-26	Pap1	D	0	No remarks	No remarks
2005-08-26	Pap2Sal5	A	0	No remarks	No remarks
2005-08-26	Pap2Sal5	B	0	No remarks	No remarks
2005-08-26	Pap3	D	0	No remarks	No remarks
2005-08-26	Dry6Pap4	A	0	No remarks	No remarks
2005-08-26	Dry6Pap4	B	0	No remarks	No remarks
2005-08-26	Dry6Pap4	C	0	No remarks	No remarks
2005-08-26	Sil4	D	0	No remarks	No remarks
2005-08-26	Art1	A	0	No remarks	No remarks
2005-08-26	Art2	A	0	C+E pooled and divided by two	No remarks
2005-08-26	Art3	A	0	No remarks	No remarks
2005-08-26	Art2	B	0	C+E pooled and divided by two	No remarks
2005-08-26	Art3	B	0	No remarks	No remarks
2005-08-26	Art4	B	0	No remarks	No remarks
2005-08-26	Art5	B	0	No remarks	No remarks
2005-08-26	Art5	C	0	No remarks	No remarks
2005-08-26	Art7	C	0	No remarks	No remarks
2005-08-26	Art1	D	-9999	No remarks	No remarks
2005-08-26	Art2	D	0	C+E pooled and divided by two	No remarks
2005-08-26	Art1	E	-9999	No remarks	No remarks
2005-08-26	Art2	E	0	C+E pooled and divided by two	No remarks
2005-08-26	Art3	E	0	No remarks	No remarks
2005-08-26	Art4	E	0	No remarks	No remarks
2005-08-26	Art3	F	0	No remarks	No remarks
2005-08-26	Art4	F	0	No remarks	No remarks
2005-08-26	Art5	F	0	No remarks	No remarks
2005-08-26	Art7	F	0	No remarks	No remarks
2005-08-26	Art7	G	0	No remarks	No remarks
2005-08-26	Art1	H	-9999	No remarks	No remarks
2005-08-26	Art2	H	0	C+E pooled and divided by two	No remarks
2005-08-26	Art3	H	0	No remarks	No remarks
2006-05-26	Dry1	A	98	No remarks	No remarks
2006-05-26	Dry3	B	100	No remarks	No remarks
2006-05-26	Dry3	C	100	No remarks	No remarks
2006-05-26	Dry3	D	100	No remarks	No remarks
2006-05-26	Dry4	A	100	No remarks	No remarks
2006-05-26	Dry5	C	10	No remarks	No remarks
2006-05-26	Dry5	D	50	No remarks	No remarks
2006-05-26	Dry6Pap4	A	100	No remarks	No remarks
2006-05-26	Dry6Pap4	B	100	No remarks	No remarks
2006-05-26	Eri1	C	100	No remarks	No remarks
2006-05-26	Eri1	D	100	No remarks	No remarks
2006-05-26	Eri3	A	100	No remarks	No remarks
2006-05-26	Eri3	B	100	No remarks	No remarks
2006-05-26	Sal1	C	10	No remarks	No remarks
2006-05-26	Sal1	D	50	No remarks	No remarks
2006-05-26	Sal4	A	100	No remarks	No remarks
2006-05-26	Sal4	B	100	No remarks	No remarks
2006-05-26	Pap2Sal5	D	100	No remarks	No remarks
2006-05-26	Sal7	A	100	No remarks	No remarks
2006-05-26	Sal7	B	100	No remarks	No remarks
2006-05-26	Sal7	C	100	No remarks	No remarks
2006-05-26	Cas1	D	100	No remarks	No remarks
2006-05-26	Cas2	A	100	No remarks	No remarks
2006-05-26	Cas2	B	100	No remarks	No remarks
2006-05-26	Cas2	C	100	No remarks	No remarks
2006-05-26	Cas3	D	100	No remarks	No remarks
2006-05-26	Cas4	A	100	No remarks	No remarks
2006-05-26	Cas4	B	100	No remarks	No remarks
2006-05-26	Cas4	C	100	No remarks	No remarks
2006-05-26	Sax2Sil2	A	0	No remarks	No remarks
2006-05-26	Sax2Sil2	B	0	No remarks	No remarks
2006-05-26	Sax2Sil2	C	0	No remarks	No remarks
2006-05-26	Sax2Sil2	D	0	No remarks	No remarks
2006-05-26	Pap1	A	100	No remarks	No remarks
2006-05-26	Pap1	B	100	No remarks	No remarks
2006-05-26	Pap1	C	100	No remarks	No remarks
2006-05-26	Pap1	D	100	No remarks	No remarks
2006-05-26	Dry6Pap4	A	100	No remarks	No remarks
2006-05-26	Dry6Pap4	B	100	No remarks	No remarks
2006-05-26	Dry6Pap4	C	100	No remarks	No remarks
2006-05-26	Dry6Pap4	D	100	No remarks	No remarks
2006-05-26	Art1	A	100	No traps established, both ponds totally covered by snow. Gadek?ret covered by 90% snow	No remarks
2006-05-26	Art4	B	100	No traps established	No remarks
2006-05-26	Art1	C	100	No traps established, both ponds totally covered by snow. Gadek?ret covered by 90% snow	No remarks
2006-05-26	Art3	C	100	No traps established	No remarks
2006-05-26	Art4	C	100	No traps established	No remarks
2006-05-26	Art3	E	100	No traps established	No remarks
2006-05-26	Art4	E	100	No traps established	No remarks
2006-05-26	Art1	F	-9999	No traps established, both ponds totally covered by snow. Gadek?ret covered by 90% snow	No remarks
2006-05-26	Art3	F	100	No traps established	No remarks
2006-05-26	Art1	H	-9999	No traps established, both ponds totally covered by snow. Gadek?ret covered by 90% snow	No remarks
2006-05-26	Art3	H	100	No traps established	No remarks
2006-05-26	Art4	H	100	No traps established	No remarks
2006-05-26	Dry1	B	100	No remarks	No remarks
2006-05-26	Dry1	C	100	No remarks	No remarks
2006-05-26	Dry1	D	100	No remarks	No remarks
2006-05-26	Dry3	A	100	No remarks	No remarks
2006-05-26	Dry4	B	100	No remarks	No remarks
2006-05-26	Dry4	C	100	No remarks	No remarks
2006-05-26	Dry4	D	100	No remarks	No remarks
2006-05-26	Dry5	A	85	No remarks	No remarks
2006-05-26	Dry5	B	70	No remarks	No remarks
2006-05-26	Dry6Pap4	C	100	No remarks	No remarks
2006-05-26	Dry6Pap4	D	100	No remarks	No remarks
2006-05-26	Eri1	A	100	No remarks	No remarks
2006-05-26	Eri1	B	100	No remarks	No remarks
2006-05-26	Eri3	C	100	No remarks	No remarks
2006-05-26	Eri3	D	100	No remarks	No remarks
2006-05-26	Sal1	A	40	No remarks	No remarks
2006-05-26	Sal1	B	10	No remarks	No remarks
2006-05-26	Sal4	C	100	No remarks	No remarks
2006-05-26	Sal4	D	100	No remarks	No remarks
2006-05-26	Pap2Sal5	A	100	No remarks	No remarks
2006-05-26	Pap2Sal5	B	100	No remarks	No remarks
2006-05-26	Pap2Sal5	C	100	No remarks	No remarks
2006-05-26	Sal7	D	100	No remarks	No remarks
2006-05-26	Cas1	A	100	No remarks	No remarks
2006-05-26	Cas1	B	100	No remarks	No remarks
2006-05-26	Cas1	C	100	No remarks	No remarks
2006-05-26	Cas2	D	100	No remarks	No remarks
2006-05-26	Cas3	A	100	No remarks	No remarks
2006-05-26	Cas3	B	100	No remarks	No remarks
2006-05-26	Cas3	C	100	No remarks	No remarks
2006-05-26	Cas4	D	100	No remarks	No remarks
2006-05-26	Sax1Sil1	A	0	No remarks	No remarks
2006-05-26	Sax1Sil1	B	0	No remarks	No remarks
2006-05-26	Sax1Sil1	C	0	No remarks	No remarks
2006-05-26	Sax1Sil1	D	0	No remarks	No remarks
2006-05-26	Sax3Sil3	A	100	No remarks	No remarks
2006-05-26	Sax3Sil3	B	100	No remarks	No remarks
2006-05-26	Sax3Sil3	C	100	No remarks	No remarks
2006-05-26	Sax3Sil3	D	100	No remarks	No remarks
2006-05-26	Pap2Sal5	A	100	No remarks	No remarks
2006-05-26	Pap2Sal5	B	100	No remarks	No remarks
2006-05-26	Pap2Sal5	C	100	No remarks	No remarks
2006-05-26	Pap2Sal5	D	100	No remarks	No remarks
2006-05-26	Art3	A	100	No traps established	No remarks
2006-05-26	Art4	A	100	No traps established	No remarks
2006-05-26	Art1	B	100	No traps established, both ponds totally covered by snow. Gadek?ret covered by 90% snow	No remarks
2006-05-26	Art3	B	100	No traps established	No remarks
2006-05-26	Art1	D	100	No traps established, both ponds totally covered by snow. Gadek?ret covered by 90% snow	No remarks
2006-05-26	Art3	D	100	No traps established	No remarks
2006-05-26	Art4	D	100	No traps established	No remarks
2006-05-26	Art1	E	-9999	No traps established, both ponds totally covered by snow. Gadek?ret covered by 90% snow	No remarks
2006-05-26	Art4	F	100	No traps established	No remarks
2006-05-26	Art1	G	-9999	No traps established, both ponds totally covered by snow. Gadek?ret covered by 90% snow	No remarks
2006-05-26	Art3	G	100	No traps established	No remarks
2006-05-26	Art4	G	100	No traps established	No remarks
2006-05-27	Dry1	A	98	No remarks	No remarks
2006-05-27	Dry1	B	100	No remarks	No remarks
2006-05-27	Dry2Sal7	C	100	No remarks	No remarks
2006-05-27	Dry2Sal7	D	100	No remarks	No remarks
2006-05-27	Dry3	A	100	No remarks	No remarks
2006-05-27	Dry3	B	100	No remarks	No remarks
2006-05-27	Dry4	C	100	No remarks	No remarks
2006-05-27	Dry4	D	100	No remarks	No remarks
2006-05-27	Dry5	A	55	No remarks	No remarks
2006-05-27	Dry5	B	55	No remarks	No remarks
2006-05-27	Dry6Pap4	D	100	No remarks	No remarks
2006-05-27	Eri1	A	100	No remarks	No remarks
2006-05-27	Eri1	B	100	No remarks	No remarks
2006-05-27	Eri1	C	100	No remarks	No remarks
2006-05-27	Eri2	D	100	No remarks	No remarks
2006-05-27	Eri3	A	100	No remarks	No remarks
2006-05-27	Eri3	B	100	No remarks	No remarks
2006-05-27	Eri3	C	100	No remarks	No remarks
2006-05-27	Sal1	D	15	No remarks	No remarks
